"","title","authors","abstract","categories","submitted","id","doi"
"123","First quantum corrections for a hydrodynamics of a nonideal Bose gas","K. N. Ilinski|A. S. Stepanenko","  In the paper we consider a hydrodynamical description of a nonideal Bose gas
in one-loop approximation. We calculate an effective action which consists of
mean field contributions and first quantum correction. This provides the
equations of motion for the density and velocity of the gas where both mean
field contributions and fluctuations are presented. To fulfill the calculation
we make use of the formalism of functional integrals to map the problem to a
problem of quantum gravity to benefit from a well-developed technique in this
field. This effective action provides all correlation functions for the system
and is a basis for a consideration of dynamics of the gas. Response functions
are briefly discussed. Applications to the trapped bosons are reviewed.
Together with Ref.\cite{IS} the paper provide complete description of the
condensate fraction and the deplition in the case of Bose condensed gases.
","cond-mat.stat-mech|gr-qc|hep-th|quant-ph","1996-07-28 19:42:22","cond-mat/9607202v2",""
"133","A fast quantum mechanical algorithm for estimating the median","Lov K. Grover","  Consider the problem of estimating the median of N items to a precision
epsilon, i.e., the estimate should be such that, with a high probability, the
number of items, with values both smaller than and larger than this estimate,
is less than N*(1+epsilon)/2. Any classical algorithm to do this will need at
least O(1/epsilon^2) samples. Quantum mechanical systems can simultaneously
carry out multiple computations due to their wave like properties. This paper
describes an O(1/epsilon) step algorithm for the above estimation.
","quant-ph","1996-07-29 19:30:14","quant-ph/9607024v1",""
"143","Quantum Histories and Their Implications","Adrian Kent","  Classical mechanics and standard Copenhagen quantum mechanics respect
subspace implications. For example, if a particle is confined in a particular
region $R$ of space, then in these theories we can deduce that it is confined
in regions containing $R$. However, subspace implications are generally
violated by versions of quantum theory that assign probabilities to histories,
such as the consistent histories approach. I define here a new criterion,
ordered consistency, which refines the criterion of consistency and has the
property that inferences made by ordered consistent sets do not violate
subspace relations. This raises the question: do the operators defining our
observations form an ordered consistent history? If so, ordered consistency
defines a version of quantum theory with greater predictive power than the
consistent histories formalism. If not, and our observations are defined by a
non-ordered consistent quantum history, then subspace implications are not
generally valid.
","gr-qc|quant-ph","1996-07-30 00:30:41","gr-qc/9607073v4",""
"153","Kinematics and hydrodynamics of spinning particles","Erasmo Recami|Giovanni Salesi","  In the first part (Sections 1 and 2) of this paper --starting from the Pauli
current, in the ordinary tensorial language-- we obtain the decomposition of
the non-relativistic field velocity into two orthogonal parts: (i) the
""classical part, that is, the 3-velocity w = p/m OF the center-of-mass (CM),
and (ii) the so-called ""quantum"" part, that is, the 3-velocity V of the motion
IN the CM frame (namely, the internal ""spin motion"" or zitterbewegung). By
inserting such a complete, composite expression of the velocity into the
kinetic energy term of the non-relativistic classical (i.e., newtonian)
lagrangian, we straightforwardly get the appearance of the so-called ""quantum
potential"" associated, as it is known, with the Madelung fluid. This result
carries further evidence that the quantum behaviour of micro-systems can be
adirect consequence of the fundamental existence of spin. In the second part
(Sections 3 and 4), we fix our attention on the total 3-velocity v = w + V, it
being now necessary to pass to relativistic (classical) physics; and we show
that the proper time entering the definition of the four-velocity v^mu for
spinning particles has to be the proper time tau of the CM frame. Inserting the
correct Lorentz factor into the definition of v^mu leads to completely new
kinematical properties for v_mu v^mu. The important constraint p_mu v^mu = m,
identically true for scalar particles, but just assumed a priori in all
previous spinning particle theories, is herein derived in a self-consistent
way.
","quant-ph","1996-07-30 04:43:38","quant-ph/9607025v1","10.1103/PhysRevA.57.98"
"163","Tachyons and the preferred frames","Jakub Rembielinski","  Quantum field theory of space-like particles is investigated in the framework
of absolute causality scheme preserving Lorentz symmetry. It is related to an
appropriate choice of the synchronization procedure (definition of time). In
this formulation existence of field excitations (tachyons) distinguishes an
inertial frame (privileged frame of reference) via spontaneous breaking of the
so called synchronization group. In this scheme relativity principle is broken
but Lorentz symmetry is exactly preserved in agreement with local properties of
the observed world. It is shown that tachyons are associated with unitary
orbits of Poincar\'e mappings induced from $SO(2)$ little group instead of
$SO(2,1)$ one. Therefore the corresponding elementary states are labelled by
helicity. The cases of the helicity $\lambda = 0$ and $\lambda =
\pm\frac{1}{2}$ are investigated in detail and a corresponding consistent field
theory is proposed. In particular, it is shown that the Dirac-like equation
proposed by Chodos et al., inconsistent in the standard formulation of QFT, can
be consistently quantized in the presented framework. This allows us to treat
more seriously possibility that neutrinos might be fermionic tachyons as it is
suggested by experimental data about neutrino masses.
","hep-th|hep-ph|quant-ph","1996-07-30 22:16:36","hep-th/9607232v2","10.1142/S0217751X97001122"
"173","Radiation field quantization in a nonlinear dielectric with dispersion
  and absorption","Eduard Schmidt|Ludwig Knoell|Dirk-Gunnar Welsch","  The problem of quantizing the radiation field inside a nonlinear dielectric
is studied. Based on the quantization of radiation in a linear dielectric which
includes absorption and dispersion, we extend the theory in order to treat also
nonlinear optical processes. We derive propagation equations in space and time
for the quantized radiation field including the effects of linear absorption
and dispersion as well as nonlinear optical effects. As a special case we
derive the propagation equation of a narrow-frequency band light pulse in a
Kerr medium.
","quant-ph","1996-07-31 15:15:01","quant-ph/9607026v1",""
"183","Pasting Quantum Codes","Daniel Gottesman","  I describe a method for pasting together certain quantum error-correcting
codes that correct one error to make a single larger one-error quantum code. I
show how to construct codes encoding 7 qubits in 13 qubits using the method, as
well as 15 qubits in 21 qubits and all the other ""perfect"" codes.
","quant-ph","1996-07-31 17:37:41","quant-ph/9607027v1",""
"193","Comment on ``Creating Metastable Schroedinger Cat States''","Mauro Fortunato","  After a careful analysis of the feedback model recently proposed by Slosser
and Milburn [Phys. Rev. Lett. 75, 418 (1995)], we are led to the conclusion
that---under realistic conditions---their scheme is not significantly more
effective in the production of linear superpositions of macroscopically
distinguishable quantum states than the usual quantum-optical Kerr effect.
","quant-ph","1996-07-31 17:40:44","quant-ph/9607028v1","10.1103/PhysRevLett.77.2336"
"203","Interaction-Free Measurement in mesoscopic systems and the reduction
  postulate","S. A. Gurvitz","  We show that a noninvasive,``negative-result measurement'' can be realized in
quantum dot systems. The measurement process is studied by applying the
Schr\""odinger equation to the whole system (including the detector). We
demonstrate that the possibility of observing a particular state out of
coherent superposition leads to collapse of the corresponding nondiagonal
density-matrix elements of the measured system. No additional reduction
postulate is needed. Experimental consequences of the collapse time and the
relativistic requirement are discussed for mesoscopic and optical systems.
","quant-ph|cond-mat","1996-07-31 18:36:14","quant-ph/9607029v2",""
"215","Efficient Computations of Encodings for Quantum Error Correction","Richard Cleve|Daniel Gottesman","  We show how, given any set of generators of the stabilizer of a quantum code,
an efficient gate array that computes the codewords can be constructed. For an
n-qubit code whose stabilizer has d generators, the resulting gate array
consists of O(n d) operations, and converts k-qubit data (where k = n - d) into
n-qubit codewords.
","quant-ph","1996-08-01 03:39:51","quant-ph/9607030v1","10.1103/PhysRevA.56.76"
"223","Reversible quantum operations and their application to teleportation","M. A. Nielsen|Carlton M. Caves","  Quantum operations provide a general description of the state changes allowed
by quantum mechanics. Simple necessary and sufficient conditions for an ideal
quantum operation to be reversible by a unitary operation are derived in this
paper. These results generalize recent work on reversible measurements by
Mabuchi and Zoller [Phys. Rev. Lett. {\bf 76}, 3108 (1996)]. Quantum
teleportation can be understood as a special case of the problem of reversing
quantum operations. We characterize completely teleportation schemes of the
type proposed by Bennett {\it et al.} [Phys. Rev. Lett. {\bf 70}, 1895 (1993)].
","quant-ph","1996-08-01 18:59:06","quant-ph/9608001v1","10.1103/PhysRevA.55.2547"
"233","Polarization coherent states and geometric phases in quantum optics","V. P. Karassiov|V. L. Derbov|S. I. Vinitsky|Olga M. Priyutova","  Polarization coherent states (PCS) are considered as generalized coherent
states of $SU(2)_p$ group of the polarization invariance of the light fields.
The geometric phases of PCS are introduced in a way, analogous to that used in
the classical polarization optics.
","quant-ph","1996-08-02 18:22:44","quant-ph/9608002v1",""
"243","Comment on ""Sonoluminescence as Quantum Vacuum Radiation""","Kimball A. Milton","  The insufficiency of the energy radiated in the model of Eberlein is
discussed.
","quant-ph|hep-ph","1996-08-02 19:25:48","quant-ph/9608003v1",""
"253","TelePOVM -- New Faces of Teleportation","T. Mor","  We show two new aspects of teleportation based on generalized measurements:
I. We present an alternative approach to teleportation based on ``generating
$\rho$-ensembles at spacetime separation''; This approach provides a better
understanding of teleportation. II. We define the concept of {\em conclusive
teleportation} and we show how to teleport a quantum state using any pure
entangled state; we show how to use the conclusive teleportation as a criterion
for non-locality.
","quant-ph","1996-08-05 14:39:21","quant-ph/9608005v1",""
"263","A C++ library using quantum trajectories to solve quantum master
  equations","Ruediger Schack|Todd A. Brun","  Quantum trajectory methods can be used for a wide range of open quantum
systems to solve the master equation by unraveling the density operator
evolution into individual stochastic trajectories in Hilbert space. This C++
class library offers a choice of integration algorithms for three important
unravelings of the master equation. Different physical systems are modeled by
different Hamiltonians and environment operators. The program achieves
flexibility and user friendliness, without sacrificing execution speed, through
the way it represents operators and states in Hilbert space. Primary operators,
implemented in the form of simple routines acting on single degrees of freedom,
can be used to build up arbitrarily complex operators in product Hilbert spaces
with arbitrary numbers of components. Standard algebraic notation is used to
build operators and to perform arithmetic operations on operators and states.
States can be represented in a local moving basis, often leading to dramatic
savings of computing resources. The state and operator classes are very general
and can be used independently of the quantum trajectory algorithms. Only a
rudimentary knowledge of C++ is required to use this package.
","quant-ph","1996-08-05 17:04:06","quant-ph/9608004v1","10.1016/S0010-4655(97)00019-2"
"273","Monte Carlo Optimization of Trial Wave Functions in Quantum Mechanics
  and Statistical Mechanics","M. P. Nightingale|C. J. Umrigar","  This review covers applications of quantum Monte Carlo methods to quantum
mechanical problems in the study of electronic and atomic structure, as well as
applications to statistical mechanical problems both of static and dynamic
nature. The common thread in all these applications is optimization of
many-parameter trial states, which is done by minimization of the variance of
the local or, more generally for arbitrary eigenvalue problems, minimization of
the variance of the configurational eigenvalue.
","chem-ph|atom-ph|cond-mat|physics.chem-ph|quant-ph","1996-08-05 20:19:12","chem-ph/9608001v1","10.1142/9789812819710_0012"
"283","Coordinate-free quantization of first-class constrained systems","John R. Klauder|Sergei V. Shabanov","  The coordinate-free formulation of canonical quantization, achieved by a
flat-space Brownian motion regularization of phase-space path integrals, is
extended to a special class of closed first-class constrained systems that is
broad enough to include Yang-Mills type theories with an arbitrary compact
gauge group. Central to this extension are the use of coherent state path
integrals and of Lagrange multiplier integrations that engender projection
operators onto the subspace of gauge invariant states.
","hep-th|quant-ph","1996-08-06 14:29:13","hep-th/9608027v1","10.1016/S0370-2693(97)00182-2"
"293","Quantum Error Correction via Codes over GF(4)","A. R. Calderbank|E. M Rains|P. W. Shor|N. J. A. Sloane","  The problem of finding quantum error-correcting codes is transformed into the
problem of finding additive codes over the field GF(4) which are
self-orthogonal with respect to a certain trace inner product. Many new codes
and new bounds are presented, as well as a table of upper and lower bounds on
such codes of length up to 30 qubits.
","quant-ph","1996-08-06 18:13:19","quant-ph/9608006v5",""
"303","Consistent Histories may be strange, but so is standard Quantum Theory","J. Finkelstein","  Interpretational questions that arise in the Consistent Histories formulation
of quantum mechanics are illustrated by the familiar example of a beam passing
through multiple slits.
","quant-ph|gr-qc","1996-08-07 17:33:02","quant-ph/9608007v1",""
"315","Displacement-Operator Squeezed States. I. Time-Dependent Systems Having
  Isomorphic Symmetry Algebras","Michael Martin Nieto|D. Rodney Truax","  In this paper we use the Lie algebra of space-time symmetries to construct
states which are solutions to the time-dependent Schr\""odinger equation for
systems with potentials $V(x,\tau)=g^{(2)}(\tau)x^2+g^{(1)}(\tau)x
+g^{(0)}(\tau)$. We describe a set of number-operator eigenstates states,
$\{\Psi_n(x,\tau)\}$, that form a complete set of states but which, however,
are usually not energy eigenstates. From the extremal state,
  $\Psi_0$, and a displacement squeeze operator derived using the Lie
symmetries, we construct squeezed states and compute expectation values for
position and momentum as a function of time, $\tau$. We prove a general
expression for the uncertainty relation for position and momentum in terms of
the squeezing parameters. Specific examples, all corresponding to choices of
$V(x,\tau)$ and having isomorphic Lie algebras, will be dealt with in the
following paper (II).
","quant-ph","1996-08-07 20:07:34","quant-ph/9608008v1","10.1063/1.531836"
"323","Displacement-Operator Squeezed States. II. Examples of Time-Dependent
  Systems Having Isomorphic Symmetry Algebras","Michael Martin Nieto|D. Rodney Truax","  In this article, results from the previous paper (I) are applied to
calculations of squeezed states for such well-known systems as the harmonic
oscillator, free particle, linear potential, oscillator with a uniform driving
force, and repulsive oscillator. For each example, expressions for the
expectation values of position and momentum are derived in terms of the initial
position and momentum, as well as in the $(\alpha,z)$- and in the
$(z,\alpha)$-representations described in I. The dependence of the
squeezed-state uncertainty products on the time and on the squeezing parameters
are determined for each system.
","quant-ph","1996-08-07 20:08:09","quant-ph/9608009v1","10.1063/1.531837"
"333","Topology and Phase Transitions in the Little-Parks Experiment","Jorge Berger|Jacob Rubinstein","  This is an analytic study of the problem of transitions between normal and
superconducting phases for a sample which encloses a magnetic flux. A
preliminary study of this problem, based on numerical minimization of the free
energy for a particular form of the thickness of the sample, was published in
Phys. Rev. Lett. {\bf 75}, 320 (1995). For a sample of uniform thickness the
order parameter is uniform, but even infinitesimal deviations from uniform
thickness give rise to a singly connected state in which the order parameter
vanishes at a suitable layer, so that the superconducting part does not enclose
the magnetic field. The stability domain of this singly connected state is a
line segment in the magnetic field-temperature plane, delimited by two critical
points. The phase diagram contains several bifurcation lines, which are
systematically analyzed.
","supr-con|cond-mat.supr-con|quant-ph","1996-08-08 04:57:12","supr-con/9608001v1",""
"343","Decoherence and Efficiency of Quantum Error Correction","M. Biskup|P. Cejnar|R. Kotecky","  Certain physical aspects of quantum error correction are discussed for a
quantum computer (n-qubit register) in contact with a decohering environment.
Under rather plausible assumptions upon the form of the computer-environment
interaction, the efficiency of a general correcting procedure is evaluated as a
function of the spontaneous-decay duration and the rank of errors covered by
the procedure. It is proved that the probability of errors can be made
arbitrarily small by enhancing the correction method, provided the decohering
interaction is represented by a bounded operator.
","quant-ph","1996-08-08 13:31:00","quant-ph/9608010v2",""
"353","The Ion Trap Quantum Information Processor","Andrew M. Steane","  An introductory review of the linear ion trap is given, with particular
regard to its use for quantum information processing. The discussion aims to
bring together ideas from information theory and experimental ion trapping, to
provide a resource to workers unfamiliar with one or the other of these
subjects. It is shown that information theory provides valuable concepts for
the experimental use of ion traps, especially error correction, and conversely
the ion trap provides a valuable link between information theory and physics,
with attendant physical insights. Example parameters are given for the case of
calcium ions. Passive stabilisation will allow about 200 computing operations
on 10 ions; with error correction this can be greatly extended.
","quant-ph","1996-08-08 18:21:50","quant-ph/9608011v2","10.1007/s003400050225"
"363","Concatenated Quantum Codes","Emanuel Knill|Raymond Laflamme","  One of the main problems for the future of practical quantum computing is to
stabilize the computation against unwanted interactions with the environment
and imperfections in the applied operations. Existing proposals for quantum
memories and quantum channels require gates with asymptotically zero error to
store or transmit an input quantum state for arbitrarily long times or
distances with fixed error. In this report a method is given which has the
property that to store or transmit a qubit with maximum error $\epsilon$
requires gates with error at most $c\epsilon$ and storage or channel elements
with error at most $\epsilon$, independent of how long we wish to store the
state or how far we wish to transmit it. The method relies on using
concatenated quantum codes with hierarchically implemented recovery operations.
The overhead of the method is polynomial in the time of storage or the distance
of the transmission. Rigorous and heuristic lower bounds for the constant $c$
are given.
","quant-ph","1996-08-08 23:13:46","quant-ph/9608012v1",""
"373","Time-of-arrival formalism for the relativistic particle","J. Leon","  A suitable operator for the time-of-arrival at a detector is defined for the
free relativistic particle in 3+1 dimensions. For each detector position, there
exists a subspace of detected states in the Hilbert space of solutions to the
Klein Gordon equation. Orthogonality and completeness of the eigenfunctions of
the time-of-arrival operator apply inside this subspace, opening up a standard
probabilistic interpretation.
","quant-ph","1996-08-09 14:58:58","quant-ph/9608013v2","10.1088/0305-4470/30/13/027"
"383","Extra-symmetric Born--Infeld theory of electroweak and gravitational
  fields","Dmitriy Palatnik","  This paper suggests a generalization of the Born--Infeld action (1932) for
the case of electroweak and gravitational fields. Basic notions one deals with
are Dirac matrices, $\gamma_{a}$, and dimensionless covariant derivatives,
$\pi_{a} = - i\ell \nabla_{a}$, given in spinorial and scalar representations.
The action contains a characteristic length $\ell$ (which is of order of
magnitude of Planck's length), as a parameter and possesses an extra symmetry
with respect to transformations of the Lorentz group imposed on pairs
($\gamma_{a}$, $\pi_{a}$). It's shown that parameter of the Lorentz group is
associated with a constant value of the electroweak potential at spatial
infinity.
","quant-ph|gr-qc|hep-th","1996-08-11 21:40:00","quant-ph/9608014v8",""
"393","Instantonic approach to triple well potential","Soo-Young Lee|Jae-Rok Kahng|Sahng-Kyoon Yoo|D. K. Park|C. H. Lee|Chang Soo Park|Eui-Soon Yim","  By using a usual instanton method we obtain the energy splitting due to
quantum tunneling through the triple well barrier. It is shown that the term
related to the midpoint of the energy splitting in propagator is quite
different from that of double well case, in that it is proportional to the
algebraic average of the frequencies of the left and central wells.
","quant-ph|hep-th","1996-08-12 08:36:08","quant-ph/9608015v1","10.1142/S0217732397001837"
"403","$sl(2)$ variational schemes for solving one class of quantum nonlinear
  models","V. P. Karassiov","  Hamiltonians of a wide-spread class of $G_{inv}$-invariant nonlinear quantum
models, including multiboson and frequency conversion ones, are expressed as
non-linear functions of $sl(2)$ generators. It enables us to use standard
variational schemes, based on $sl(2)$ generalized coherent states as trial
functions, for solving both spectral and evolution tasks. In such a manner a
new analytical expression is found for energy spectra in a mean-field
approximation which is beyond quasi-equidistant ones obtained earlier.
","quant-ph","1996-08-12 14:12:55","quant-ph/9608016v1",""
"415","Comment on quant-ph/9509008 by Kumar and Khare","H. C. Rosu","  One can find some comments related to the isospectral issue
","quant-ph","1996-08-12 21:30:00","quant-ph/9608017v1",""
"423","Path Integral in Holomorphic Representation without Gauge Fixation","Sergei V. Shabanov","  A method of path integral construction without gauge fixing in the
holomorphic representation is proposed for finite-dimensional gauge models.
This path integral determines a manifestly gauge-invariant kernel of the
evolution operator.
","quant-ph","1996-08-13 08:56:48","quant-ph/9608018v1",""
"433","Comment on ``Hidden quantum nonlocality revealed by local filters''","Karin Berndl|Stefan Teufel","  In Section 3 of his paper (N. Gisin, Phys. Lett. A 210 (1996) 151), Gisin
argues that a ``careless application of generalized quantum measurements can
violate Bell's inequality even for mixtures of product states.'' However, the
observed violation of the CHSH inequality is not in fact due to the application
of generalized quantum measurements, but rather to a misapplication of the
inequality itself -- to conditional expectations in which the conditioning
depends upon the measurements under consideration.
","quant-ph","1996-08-13 10:39:08","quant-ph/9608019v1","10.1016/S0375-9601(96)00819-5"
"443","Antiresonance and Localization in Quantum Dynamics","I. Dana|E. Eisenberg|N. Shnerb","  The phenomenon of quantum antiresonance (QAR), i.e., exactly periodic
recurrences in quantum dynamics, is studied in a large class of nonintegrable
systems, the modulated kicked rotors (MKRs). It is shown that asymptotic
exponential localization generally occurs for $\eta$ (a scaled $\hbar$) in the
infinitesimal vicinity of QAR points $\eta_0$. The localization length $\xi_0$
is determined from the analytical properties of the kicking potential. This
``QAR-localization"" is associated in some cases with an integrable limit of the
corresponding classical systems. The MKR dynamical problem is mapped into
pseudorandom tight-binding models, exhibiting dynamical localization (DL). By
considering exactly-solvable cases, numerical evidence is given that
QAR-localization is an excellent approximation to DL sufficiently close to QAR.
The transition from QAR-localization to DL in a semiclassical regime, as $\eta$
is varied, is studied. It is shown that this transition takes place via a
gradual reduction of the influence of the analyticity of the potential on the
analyticity of the eigenstates, as the level of chaos is increased.
","cond-mat|chao-dyn|nlin.CD|quant-ph","1996-08-13 14:47:31","cond-mat/9608058v1","10.1103/PhysRevE.54.5948"
"453","Dynamical identification of open quantum systems","Hideo Mabuchi","  I propose a quantum trajectories approach to parametric identification of the
effective Hamiltonian for a Markovian open quantum system, and discuss an
application motivated by recent experiments in cavity quantum electrodynamics.
This example illustrates a strategy for quantum parameter estimation that
efficiently utilizes the information carried by correlations between
measurements distributed in time.
","quant-ph","1996-08-13 15:54:35","quant-ph/9608020v1",""
"463","Nonclassical interferometry with intelligent light","C. Brif|A. Mann","  We study the phase sensitivity of SU(2) and SU(1,1) interferometers fed by
two-mode field states which are intelligent states for Hermitian generators of
the SU(2) and SU(1,1) groups, respectively. Intelligent states minimize
uncertainty relations and this makes possible an essential reduction of the
quantum noise in interferometers. Exact closed expressions for the minimum
detectable phase shift are obtained in terms of the Jacobi polynomials. These
expressions are compared with results for some conventional input states, and
some known results for the squeezed input states are reviewed. It is shown that
the phase sensitivity for an interferometer that employs squeezing-producing
active devices (such as four-wave mixers) should be analyzed in two regimes:
(i) fixed input state and variable interferometer, and (ii) fixed
interferometer and variable input state. The behavior of the phase sensitivity
is essentially different in these two regimes. The use of the SU(2) intelligent
states allows us to achieve a phase sensitivity of order $1/\bar{N}$ (where
$\bar{N}$ is the total number of photons passing through the phase shifters of
the interferometer) without adding four-wave mixers. This avoids the duality in
the behavior of the phase sensitivity that occurs for the squeezed input. On
the other hand, the SU(1,1) intelligent states have the property of achieving
the phase sensitivity of order $1/\bar{N}$ in both regimes.
","quant-ph","1996-08-14 13:15:43","quant-ph/9608021v1","10.1103/PhysRevA.54.4505"
"473","Coherent states for quantum systems with a trilinear boson Hamiltonian","C. Brif","  We introduce a set of coherent states which are associated with quantum
systems governed by a trilinear boson Hamiltonian. These states are produced by
the action of a nonunitary displacement operator on a reference state and can
be equivalently defined by some eigenvalue equations. The system prepared
initially in the reference state will evolve into the coherent state during the
first instants of the interaction process. Some properties of the coherent
states are discussed. In particular, the resolution of the identity is derived
and the related analytic representation in the complex plane is developed. It
is shown that this analytic representation coincides with a double
representation based on the Glauber coherent states of the pump mode and on the
SU(1,1) Perelomov coherent states of the signal-idler system. Entanglement
between the field modes and photon statistics of the coherent states are
studied. Connections between the coherent states and the long-time evolution
induced by the trilinear Hamiltonian are considered.
","quant-ph","1996-08-14 13:21:04","quant-ph/9608022v1","10.1103/PhysRevA.54.5253"
"483","Quantum-Classical Correspondence via Liouville Dynamics: I. Integrable
  Systems and the Chaotic Spectral Decomposition","Joshua Wilkie|Paul Brumer","  A general program to show quantum-classical correspondence for bound
conservative integrable and chaotic systems is described. The method is applied
to integrable systems and the nature of the approach to the classical limit,
the cancellation of essential singularities, is demonstrated. The application
to chaotic systems requires an understanding of classical Liouville
eigenfunctions and a Liouville spectral decomposition, developed herein.
General approaches to the construction of these Liouville eigenfunctions and
classical spectral projectors in quantum and classical mechanics are discussed
and are employed to construct Liouville eigenfunctions for classically chaotic
systems. Correspondence for systems whose classical analogs are chaotic is
discussed, based on this decomposition, in the following paper.
","chao-dyn|nlin.CD|quant-ph","1996-08-15 14:28:58","chao-dyn/9608013v1","10.1103/PhysRevA.55.27"
"493","Quantum-Classical Correspondence via Liouville Dynamics: II.
  Correspondence for Chaotic Hamiltonian Systems","Joshua Wilkie|Paul Brumer","  We prove quantum-classical correspondence for bound conservative classically
chaotic Hamiltonian systems. In particular, quantum Liouville spectral
projection operators and spectral densities, and hence classical dynamics, are
shown to approach their classical analogs in the $h\rightarrow 0$ limit.
Correspondence is shown to occur via the elimination of essential
singularities. In addition, applications to matrix elements of observables in
chaotic systems are discussed.
","chao-dyn|nlin.CD|quant-ph","1996-08-15 14:30:04","chao-dyn/9608014v1","10.1103/PhysRevA.55.43"
"503","Reducing Quantum Errors and Improving Large Scale Quantum Cryptography","T. Mor","  Noise causes severe difficulties in implementing quantum computing and
quantum cryptography. Several schemes have been suggested to reduce this
problem, mainly focusing on quantum computation. Motivated by quantum
cryptography, we suggest a coding which uses $N$ quantum bits ($N=n^2$) to
encode one quantum bit, and reduces the error exponentially with $n$. Our
result suggests the possibility of distributing a secure key over very long
distances, and maintaining quantum states for very long times. It also provides
a new quantum privacy amplification against a strong adversary.
","quant-ph","1996-08-15 19:07:55","quant-ph/9608025v1",""
"515","Beneath Gauge","David Ritz Finkelstein|Heinrich Saller|Zhong Tang","  Seeking a relativistic quantum infrastructure for gauge physics, we analyze
spacetime into three levels of quantum aggregation analogous to atoms, bonds
and crystals. Quantum spacetime points with no extension make up more complex
link units with microscopic extension, which make up networks with macroscopic
extension. Such a multilevel quantum theory implies parastatistics for the
lowest level entities without additional physical assumptions. Any hypercubical
vacuum mode with off-diagonal long-range order that is covariant under
$\POINCARE$ also has bonus internal symmetries somewhat like those of the
standard model. A vacuum made with the dipole link proposed earlier has too
much symmetry. A quadrupole link solves this problem.
","quant-ph","1996-08-15 19:14:29","quant-ph/9608023v1","10.1088/0264-9381/14/1A/011"
"523","Hypercrystalline vacua","David Ritz Finkelstein|Heinrich Saller|Zhong Tang","  Let a quantum network be a Fermi-Dirac assembly of Fermi-Dirac assemblies of
...of quantum points, interpreted topologically. The simplest quantum-network
vacuum modes with exact conservation of relativistic energy-momentum and
angular momentum also support the local non-Abelian groups of the standard
model, torsion and gravity. The spacetime points of these models naturally obey
parastatistics. We construct a left-handed vacuum network among others.
","quant-ph","1996-08-15 19:50:12","quant-ph/9608024v1",""
"533","Quantum Reed-Muller Codes","Andrew Steane","  A set of quantum error correcting codes based on classical Reed-Muller codes
is described. The codes have parameters [[n,k,d]] = [[2^r, 2^r - C(r,t) - 2
sum_{i=0}^{t-1} C(r,i), 2^t + 2^{t-1} ]].
","quant-ph","1996-08-16 11:56:39","quant-ph/9608026v2",""
"543","On a Generalized Oscillator System: Interbasis Expansions","M. Kibler|L. G. Mardoyan|G. S. Pogosyan","  This article deals with a nonrelativistic quantum mechanical study of a
dynamical system which generalizes the isotropic harmonic oscillator system in
three dimensions. The problem of interbasis expansions of the wavefunctions is
completely solved. A connection between the generalized oscillator system
(projected on the z-line) and the Morse system (in one dimension) is discussed.
","quant-ph|atom-ph|chem-ph","1996-08-16 15:39:06","quant-ph/9608027v1",""
"553","Conditional generation of error syndromes in fault-tolerant error
  correction","M. B. Plenio|V. Vedral|P. L. Knight","  In this paper we show how the fault--tolerant error correction scheme
recently proposed by DiVincenzo and Shor may be improved. Our scheme, unlike
the earlier one, can also deal with a single error that might occur {\em
during} the gate operations that are required for the implementation of the
error correction and not only in--between the gates and hence presents an
improvement towards enabling error correction and with it the practical
possibility of some more involved quantum computations, such as e.g.
factorization of large numbers.
","quant-ph","1996-08-17 11:09:37","quant-ph/9608028v1","10.1103/PhysRevA.55.4593"
"563","Design of gates for quantum computation: the NOT gate","Dima Mozyrsky|Vladimir Privman|Steven P. Hotaling","  We offer an alternative to the conventional network formulation of quantum
computing. We advance the analog approach to quantum logic gate/circuit
construction. As an illustration, we consider the spatially extended NOT gate
as the first step in the development of this approach. We derive an explicit
form of the interaction Hamiltonian corresponding to this gate and analyze its
properties. We also discuss general extensions to the case of certain
time-dependent interactions which may be useful for practical realization of
quantum logic gates.
","quant-ph","1996-08-17 17:57:33","quant-ph/9608029v2","10.1142/S0217979297001143"
"573","Quantum Correlations, Local Interactions and Error Correction","V. Vedral|M. A. Rippin|M. B. Plenio","  We consider the effects of local interactions upon quantum mechanically
entangled systems. In particular we demonstrate that non-local correlations
cannot increase through local operations on any of the subsystems, but that
through the use of quantum error correction methods, correlations can be
maintained. We provide two mathematical proofs that local general measurements
cannot increase correlations, and also derive general conditions for quantum
error correcting codes. Using these we show that local quantum error correction
can preserve nonlocal features of entangled quantum systems. We also
demonstrate these results by use of specific examples employing correlated
optical cavities interacting locally with resonant atoms. By way of counter
example, we also describe a mechanism by which correlations can be increased,
which demonstrates the need for it non-local interactions.
","quant-ph","1996-08-20 12:36:14","quant-ph/9608030v1","10.1080/09500349708231878"
