"","title","authors","abstract","categories","submitted","id","doi"
"130","Coherent Structures and Pattern Formation in Vlasov-Maxwell-Poisson
  Systems","Antonina N. Fedorova|Michael G. Zeitlin","  We present the applications of methods from nonlinear local harmonic analysis
for calculations in nonlinear collective dynamics described by different forms
of Vlasov-Maxwell-Poisson equations. Our approach is based on methods provided
the possibility to work with well-localized in phase space bases, which gives
the most sparse representation for the general type of operators and good
convergence properties. The consideration is based on a number of anzatzes,
which reduce initial problems to a number of dynamical systems and on
variational-wavelet approach to polynomial approximations for nonlinear
dynamics. This approach allows us to construct the solutions via nonlinear
high-localized eigenmodes expansions in the base of compactly supported wavelet
bases and control contribution from each scale of underlying multiscales.
Numerical modelling demonstrates formation of coherent structures and stable
patterns.
","physics.acc-ph|math-ph|math.MP|nlin.PS|physics.comp-ph|quant-ph","2001-06-02 18:16:39","physics/0106007v1",""
"230","Space-Charge Dominated Beam Transport via Multiresolution","Antonina N. Fedorova|Michael G. Zeitlin","  We consider space-charge dominated beam transport systems, where space-charge
forces are the same order as external focusing forces and dynamics of the
corresponding emittance growth. We consider the coherent modes of oscillations
and coherent instabilities both in the different nonlinear envelope models and
in initial collective dynamics picture described by Vlasov system. Our
calculations are based on variation approach and multiresolution in the base of
high-localized generalized coherent states/wavelets. We control contributions
to dynamical processes from underlying multiscales via nonlinear high-localized
eigenmodes expansions in the base of compactly supported wavelet and wavelet
packets bases.
","physics.acc-ph|math-ph|math.MP|nlin.PS|physics.comp-ph|quant-ph","2001-06-02 18:32:10","physics/0106008v1",""
"330","Nonlinear Dynamics of High-Brightness Beams","Antonina N. Fedorova|Michael G. Zeitlin","  The consideration of transverse dynamics of relativistic space-charge
dominated beams and halo growth due to bunch oscillations is based on
variational approach to rational (in dynamical variables) approximation for rms
envelope equations. It allows to control contribution from each scale of
underlying multiscales and represent solutions via exact nonlinear eigenmodes
expansions. Our approach is based on methods provided possibility to work with
well-localized bases in phase space and good convergence properties of the
corresponding expansions.
","physics.acc-ph|math-ph|math.MP|nlin.PS|physics.comp-ph|quant-ph","2001-06-02 18:46:55","physics/0106009v1",""
"430","Orbital Beam Dynamics in Multipole Fields via Multiscale Expansions","Antonina N. Fedorova|Michael G. Zeitlin","  We present the applications of methods from nonlinear local harmonic analysis
in variational framework to calculations of nonlinear motions in
polynomial/rational approximations (up to any order) of arbitrary n-pole
fields. Our approach is based on the methods provided possibility to work with
dynamical beam/particle localization in phase space, which gives representions
via exact nonlinear high-localized eigenmodes expansions and allows to control
contribution to motion from each scale of underlying multiscale structure.
","physics.acc-ph|math-ph|math.MP|nlin.PS|physics.comp-ph|quant-ph","2001-06-02 19:02:09","physics/0106010v1",""
"530","Dynamics of optically driven exciton and quantum decoherence","G. R. Jin|Yu-xi Liu|D. L. Zhou|X. X. Yi|C. P. Sun","  By using the normal ordering method, we study the state evolution of an
optically driven excitons in a quantum well immersed in a leaky cavity, which
was introduced by Yu-xi Liu et.al. [Phys. Rev. A {\bf 63}, 033816 (2001)]. The
influence of the external laser field on the quantum decoherence of a
mesoscopically superposed states of the excitons is investigated. Our result
shows that, thought the characteristic time of decoherence does not depend on
the external field, the phase of the decoherence factor can be well controlled
by adjusting the external parameters.
","quant-ph","2001-06-03 07:09:51","quant-ph/0106009v1",""
"630","Clauser-Horne inequality for qutrits","Dagomir Kaszlikowski|L. C. Kwek|Jing-Ling Chen|Marek Zukowski|C. H. Oh","  In this brief report we show the new Bell-Clauser-Horne inequality for two
entangled three dimensional quantum systems (so called qutrits). This
inequality is violated by a maximally entangled state of two qutrits observed
via symmetric three input and three output port beamsplitter only if the amount
of noise in the system equals ${11-6\sqrt3 \over 2}\approx 0.308$. This is in
perfect agreement with the previous numerical calculations presented in
Kaszlikowski {\it et. al.} Phys. Rev. Lett. {\bf 85}, 4418 (2000).
","quant-ph","2001-06-03 15:16:27","quant-ph/0106010v1",""
"730","Probing the Strong Boundary Shape Dependence of the Casimir Force","Thorsten Emig|Andreas Hanke|Ramin Golestanian|Mehran Kardar","  We study the geometry dependence of the Casimir energy for deformed metal
plates by a path integral quantization of the electromagnetic field. For the
first time, we give a complete analytical result for the deformation induced
change in Casimir energy \delta\cal E in an experimentally testable, nontrivial
geometry, consisting of a flat and a corrugated plate. Our results show an
interesting crossover for \delta\cal E as a function of the ratio of the mean
plate distance H, to the corrugation length \lambda: For \lambda \ll H we find
a {\em slower} decay \sim H^{-4}, compared to the H^{-5} behavior predicted by
the commonly used pairwise summation of van der Waals forces, which is valid
only for \lambda \gg H.
","cond-mat.stat-mech|hep-th|quant-ph","2001-06-03 20:04:45","cond-mat/0106028v2","10.1103/PhysRevLett.87.260402"
"830","Parametric Dynamics of Level Spacings in Quantum Chaos","Piotr Garbaczewski","  We identify parametric (radial) Bessel-Ornstein-Uhlenbeck stochastic
processes as primitive dynamical models of energy level repulsion in irregular
quantum systems. Familiar GOE, GUE, GSE and non-Hermitian
  Ginibre universality classes of spacing distributions arise as special cases
in that formalism.
","quant-ph|cond-mat|nlin.CD","2001-06-04 09:30:26","quant-ph/0106011v1","10.1016/S0375-9601(01)00826-X"
"930","Entanglement in squeezed two-level atom","Shigeru Furuichi|Mahmoud Abdel-Aty","  In the previous paper, we adopted the method using quantum mutual entropy to
measure the degree of entanglement in the time development of the
Jaynes-Cummings model. In this paper, we formulate the entanglement in the time
development of the Jaynes-Cummings model with squeezed states, and then show
that the entanglement can be controlled by means of squeezing.
","quant-ph","2001-06-04 09:58:10","quant-ph/0106012v1","10.1088/0305-4470/34/35/311"
"109","Conclusive tests of local realism and pseudoscalar mesons","M. Genovese|C. Novero|E. Predazzi","  Many beautiful experiments have been addressed to test standard quantum
mechanics against local realistic models. Even if a strong evidence favouring
standard quantum mechanics is emerged, a conclusive experiment is still
lacking, because of low detection efficiencies. Recently, experiments based on
pseudoscalar mesons have been proposed as a way for obtaining a conclusive
experiment. In this paper, we investigate if this result can effectively be
obtained. Our conclusions, based on a careful analysis of the proposed set ups,
are that this will not be possible due to intrinsic limitations of these kind
of experiments.
","quant-ph","2001-06-04 10:05:55","quant-ph/0106013v1","10.1023/A:1015036400296"
"1113","Relaxation of a two-level system strongly coupled to a reservoir:
  Anomalously slow decoherence","A. G. Kofman","  Relaxation of a two-level system (TLS) into a resonant infinite-temperature
reservoir with a Lorentzian spectrum is studied. The reservoir is described by
a complex Gaussian-Markovian field coupled to the nondiagonal elements of the
TLS Hamiltonian. The theory can be relevant for electromagnetic interactions in
microwave high-$Q$ cavities and muon spin depolarization. Analytical results
are obtained for the strong-coupling regime, $\Omega_0\gg\nu$, where $\Omega_0$
is the rms coupling amplitude (Rabi frequency) and $\nu$ is the width of the
reservoir spectrum. In this regime, the population difference and half of the
initial coherence decay with two characteristic rates: the most part of the
decay occurs at $t\sim\Omega_0^{-1}$, the relaxation being reversible for
$t\ll(\Omega_0^2\nu)^{-1/3}$, whereas for $t\gg(\Omega_0^2\nu)^{-1/3}$ the
relaxation becomes irreversible and is practically over. The other half of the
coherence decays with the rate on the order of $\nu$, which may be slower by
orders of magnitude than the time scale of the population relaxation. The above
features are explained by the fact that at $t\ll\nu^{-1}$ the reservoir
temporal fluctuations are effectively one-dimensional (adiabatic). Moreover, we
identify the pointer basis, in which the reduction of the state vector occurs.
The pointer states are correlated with the reservoir, being dependent on the
reservoir phase.
","quant-ph","2001-06-04 13:44:09","quant-ph/0106015v1","10.1103/PhysRevA.64.033809"
"1211","Renyi-Wehrl entropies as measures of localization in phase space","Sven Gnutzmann|Karol Zyczkowski","  We generalize the concept of the Wehrl entropy of quantum states which gives
a basis-independent measure of their localization in phase space. We discuss
the minimal values and the typical values of these R{enyi-Wehrl entropies for
pure states for spin systems. According to Lieb's conjecture the minimal values
are provided by the spin coherent states. Though Lieb's conjecture remains
unproven, we give new proofs of partial results that may be generalized for
other systems. We also investigate random pure states and calculate the mean
Renyi-Wehrl entropies averaged over the natural measure in the space of pure
quantum states.
","quant-ph|nlin.CD","2001-06-04 18:44:36","quant-ph/0106016v2","10.1088/0305-4470/34/47/317"
"139","Aligning Reference Frames Using Quantum States","E. Bagan|M. Baig|R. Munoz-Tapia","  We analyze the problem of sending, in a single transmission, the information
required to specify an orthogonal trihedron or reference frame through a
quantum channel made out of N elementary spins. We analytically obtain the
optimal strategy, i.e., the best encoding state and the best measurement. For
large N, we show that the average error goes to zero linearly in 1/N. Finally,
we discus the construction of finite optimal measurements.
","quant-ph","2001-06-04 20:09:50","quant-ph/0106014v1","10.1103/PhysRevLett.87.257903"
"149","Counting, Fanout, and the Complexity of Quantum ACC","Frederic Green|Steven Homer|Cristopher Moore|Christopher Pollett","  We propose definitions of $\QAC^0$, the quantum analog of the classical class
$\AC^0$ of constant-depth circuits with AND and OR gates of arbitrary fan-in,
and $\QACC[q]$, the analog of the class $\ACC[q]$ where $\Mod_q$ gates are also
allowed. We prove that parity or fanout allows us to construct quantum $\MOD_q$
gates in constant depth for any $q$, so $\QACC[2] = \QACC$. More generally, we
show that for any $q,p > 1$, $\MOD_q$ is equivalent to $\MOD_p$ (up to constant
depth). This implies that $\QAC^0$ with unbounded fanout gates, denoted
$\QACwf^0$, is the same as $\QACC[q]$ and $\QACC$ for all $q$. Since $\ACC[p]
\ne \ACC[q]$ whenever $p$ and $q$ are distinct primes, $\QACC[q]$ is strictly
more powerful than its classical counterpart, as is $\QAC^0$ when fanout is
allowed. This adds to the growing list of quantum complexity classes which are
provably more powerful than their classical counterparts.
  We also develop techniques for proving upper bounds for $\QACC^0$ in terms of
related language classes. We define classes of languages $\EQACC$, $\NQACC$ and
$\BQACC_{\rats}$. We define a notion of $\log$-planar $\QACC$ operators and
show the appropriately restricted versions of $\EQACC$ and $\NQACC$ are
contained in $\P/\poly$. We also define a notion of $\log$-gate restricted
$\QACC$ operators and show the appropriately restricted versions of $\EQACC$
and $\NQACC$ are contained in $\TC^0$.
","quant-ph","2001-06-04 20:45:31","quant-ph/0106017v1",""
"159","Generalized Bell States and Quantum Teleportation","Kazuyuki Fujii","  We make a brief comment on measurement of quantum operators with degenerate
eigenstates and apply to quantum teleportation. We also try extending the
quantum teleportation by Bennett et al [5] to more general situation by making
use of generalized Bell states.
","quant-ph|hep-ph|math-ph|math.MP","2001-06-05 02:05:37","quant-ph/0106018v2",""
"169","Degrees of concealment and bindingness in quantum bit commitment
  protocols","R. W. Spekkens|T. Rudolph","  Although it is impossible for a bit commitment protocol to be both
arbitrarily concealing and arbitrarily binding, it is possible for it to be
both partially concealing and partially binding. This means that Bob cannot,
prior to the beginning of the unveiling phase, find out everything about the
bit committed, and Alice cannot, through actions taken after the end of the
commitment phase, unveil whatever bit she desires. We determine upper bounds on
the degrees of concealment and bindingness that can be achieved simultaneously
in any bit commitment protocol, although it is unknown whether these can be
saturated. We do, however, determine the maxima of these quantities in a
restricted class of bit commitment protocols, namely those wherein all the
systems that play a role in the commitment phase are supplied by Alice. We show
that these maxima can be achieved using a protocol that requires Alice to
prepare a pair of systems in an entangled state, submit one of the pair to Bob
at the commitment phase, and the other at the unveiling phase. Finally, we
determine the form of the trade-off that exists between the degree of
concealment and the degree of bindingness given various assumptions about the
purity and dimensionality of the states used in the protocol.
","quant-ph","2001-06-05 02:54:51","quant-ph/0106019v2","10.1103/PhysRevA.65.012310"
"179","Jaynes-Cummings Model Dynamics in Two Trapped Ions","Hao-Sheng Zeng|Le-Man Kuang|Ke-Lin Gao","  We showed that in Lamb-Dicke regime and under rotating wave approximation,
the dynamical behavior of two trapped ions interacting with a laser beam
resonant to the first red side-band of center-of-mass mode can be described by
Jaynes-Cummings Model. An exact analytic solution for this kind of
Jaynes-Cummings model is presented. The results showed that quantum collapses
and revivals for the occupation of two atoms, and squeezing for vibratic motion
of center-of-mass mode existed in both two different types of initial
conditions. The maximum momentum squeezing for center-of-mass mode in these two
types of conditions are found to be 42.4% and 43.8% respectively. The
coherence, in the first type of initial conditions can keeps long times, and in
the second type of initial conditions, a concrete form of coherent state is
obtained, when the initial average number is very small.
","quant-ph","2001-06-05 06:31:51","quant-ph/0106020v1",""
"189","Complexified PSUSY and SSUSY interpretations of some PT-symmetric
  Hamiltonians possessing two series of real energy eigenvalues","B. Bagchi|S. Mallik|C. Quesne","  We analyze a set of three PT-symmetric complex potentials, namely harmonic
oscillator, generalized Poschl-Teller and Scarf II, all of which reveal a
double series of energy levels along with the corresponding superpotential.
Inspired by the fact that two superpotentials reside naturally in order-two
parasupersymmetry (PSUSY) and second-derivative supersymmetry (SSUSY) schemes,
we complexify their frameworks to successfully account for the three
potentials.
","quant-ph|hep-th|math-ph|math.MP","2001-06-05 07:22:09","quant-ph/0106021v1","10.1142/S0217751X02005748"
"199","Continuous-variable quantum teleportation through lossy channels","A. V. Chizhov|L. Knöll|D. -G. Welsch","  The ultimate limits of continuous-variable single-mode quantum teleportation
due to absorption are studied, with special emphasis on (quasi-)monochromatic
optical fields propagating through fibers. It is shown that even if an
infinitely squeezed two-mode squeezed vacuum were used, the amount of
information that would be transferred quantum mechanically over a finite
distance is limited and effectively approaches to zero on a length scale that
is much shorter than the (classical) absorption length. Only for short
distances the state-dependent teleportation fidelity can be close to unity. To
realize the largest possibly fidelity, an asymmetrical equipment must be used,
where the source of the two-mode squeezed vacuum is nearer to Alice than to Bob
and in consequence the coherent displacement performed by Bob cannot be chosen
independently of the transmission lengths.
","quant-ph","2001-06-05 10:11:03","quant-ph/0106022v2","10.1103/PhysRevA.65.022310"
"209","Typical entanglement in multi-qubit systems","Vivien M Kendon|Kae Nemoto|William J Munro","  Quantum entanglement and its paradoxical properties hold the key to an
information processing revolution. Much attention has focused recently on the
challenging problem of characterizing entanglement. Entanglement for a two
qubit system is reasonably well understood, however, the nature and properties
of multiple qubit systems are largely unexplored. Motivated by the importance
of such systems in quantum computing, we show that typical pure states of N
qubits are highly entangled but have decreasing amounts of pairwise
entanglement (measured using the Wootter's concurrence formula) as N increases.
Above six qubits very few states have any pairwise entanglement, and generally,
for a typical pure state of N qubits there is a sharp cut-off where its
subsystems of size m become PPT (positive partial transpose i.e., separable or
only bound entangled) around N >~ 2m + 3, based on numerical analysis up to
N=13.
","quant-ph","2001-06-05 19:06:54","quant-ph/0106023v2","10.1080/09500340110120914"
"2113","Bell inequalities for arbitrarily high dimensional systems","D. Collins|N. Gisin|N. Linden|S. Massar|S. Popescu","  We develop a novel approach to Bell inequalities based on a constraint that
the correlations exhibited by local realistic theories must satisfy. This is
used to construct a family of Bell inequalities for bipartite quantum systems
of arbitrarily high dimensionality which are strongly resistant to noise. In
particular our work gives an analytic description of numerical results of D.
Kaszlikowski, P. Gnacinski, M. Zukowski, W. Miklaszewski, A. Zeilinger, Phys.
Rev. Lett. {\bf 85}, 4418 (2000) and T. Durt, D. Kaszlikowski, M. Zukowski,
quant-ph/0101084, and generalises them to arbitrarily high dimensionality.
","quant-ph","2001-06-05 20:46:37","quant-ph/0106024v2","10.1103/PhysRevLett.88.040404"
"2211","Preparation of decoherence-free, subradiant states in a cavity","Peter Foldi|Mihaly G. Benedict|Attila Czirjak","  The cause of decoherence in a quantum system can be traced back to the
interaction with the environment. As it has been pointed out first by Dicke, in
a system of N two-level atoms where each of the atoms is individually dipole
coupled to the environment, there are collective, subradiant states, that have
no dipole coupling to photon modes, and therefore they are expected to decay
slower. This property also implies that these type of states, which form an N-1
dimensional subspace of the atomic subsytem, also decohere slower. We propose a
scheme which will create such states. First the two-level atoms are placed in a
strongly detuned cavity and one of the atoms, called the control atom is
excited. The time evolution of the coupled atom-cavity system leads to an
appropriately entangled state of the atoms. By applying subsequent laser pulses
at a well defined time instant, it is possible to drive the atomic state into
the subradiant, i. e., decoherence free subspace. Up to a certain average
number of the photons, the result is independent of the state of the cavity.
The analysis of the conditions shows that this scheme is feasible with present
day techniques achieved in atom cavity interaction experiments.
","quant-ph","2001-06-06 08:32:04","quant-ph/0106025v1","10.1103/PhysRevA.65.021802"
"239","Quantum Zeno phenomena: pulsed versus continuous measurement","P. Facchi|S. Pascazio","  The time evolution of an unstable quantum mechanical system coupled with an
external measuring agent is investigated. According to the features of the
interaction Hamiltonian, a quantum Zeno effect (hindered decay) or an inverse
quantum Zeno effect (accelerated decay) can take place, depending on the
response time of the apparatus. The transition between the two regimes is
analyzed for both pulsed and continuous measurements.
","quant-ph","2001-06-06 08:47:18","quant-ph/0106026v1","10.1002/1521-3978(200110)49:10/11<941::AID-PROP941>3.0.CO;2-V"
"249","Decoherence and fluctuations in quantum interference experiments","A. Mariano|P. Facchi|S. Pascazio","  We analyze the notion of quantum coherence in an interference experiment. We
let the phase shifts fluctuate according to a given statistical distribution
and introduce a decoherence parameter, defined in terms of a generalized
visibility of the interference pattern. One might naively expect that a
particle ensemble suffers a greater loss of quantum coherence by interacting
with an increasingly randomized distribution of shifts. As we shall see, this
is not always true.
","quant-ph","2001-06-06 08:56:19","quant-ph/0106027v1","10.1002/1521-3978(200110)49:10/11<1033::AID-PROP1033>3.0.CO;2-U"
"259","Exact solutions of effective mass Schroedinger equations","B. Roy|P. Roy","  We outline a general method of obtaining exact solutions of Schroedinger
equations with a position dependent effective mass. Exact solutions of several
potentials including shape invariant potentials have also been obtained.
","quant-ph","2001-06-06 09:10:17","quant-ph/0106028v1",""
"269","Classical and quantum dynamics of a particle constrained on a circle","Antonello Scardicchio","  The Dirac method is used to analyze the classical and quantum dynamics of a
particle constrained on a circle. The method of Lagrange multipliers is
scrutinized, in particular in relation to the quantization procedure. Ordering
problems are tackled and solved by requiring the hermiticity of some operators.
The presence of an additional term in the quantum Hamiltonian is discussed.
","quant-ph","2001-06-06 09:35:21","quant-ph/0106029v2","10.1016/S0375-9601(02)00690-4"
"279","A necessary and sufficient condition for optimal decompositions","Tobias Prager","  An important measure of bipartite entanglement is the entanglement of
formation, which is defined as the minimum average pure state entanglement of
all decompositions realizing a given state. A decomposition which achieves this
minimum is called an optimal decomposition. However, as for the entanglement of
formation, there is not much known about the structure of such optimal
decompositions, except for some special cases, like states of two qubits or
isotropic states. Here we present a necessary and sufficient condition for a
set of pure states of a finite dimensional bipartite system to form an optimal
decomposition. This condition is well suited to treat the question, whether the
entanglement of formation is additive or not.
","quant-ph","2001-06-06 11:14:15","quant-ph/0106030v2",""
"289","Kerr cat states from the four-photon Jaynes-Cummings model","Hongchen Fu|Allan I Solomon","  We investigate the dynamics of a four-photon Jaynes-Cummings model for large
photon number. It is shown that at certain times the cavity field is in a pure
state which is a superposition of two Kerr states, analogous to the
Schr\""{o}dinger cat state (superposition of two coherent states) which occurs
in the one and two photon cases.
","quant-ph","2001-06-06 12:55:18","quant-ph/0106031v1","10.1080/09500340110072936"
"299","A cesium gas strongly confined in one dimension : sideband cooling and
  collisional properties","I. Bouchoule|M. Morinaga|D. S. Petrov|C. Salomon","  We study one-dimensional sideband cooling of Cesium atoms strongly confined
in a far-detuned optical lattice. The Lamb-Dicke regime is achieved in the
lattice direction whereas the transverse confinement is much weaker. The
employed sideband cooling method, first studied by Vuletic et al.\cite{Vule98},
uses Raman transitions between Zeeman levels and produces a spin-polarized
sample. We present a detailed study of this cooling method and investigate the
role of elastic collisions in the system. We accumulate $83(5)%$ of the atoms
in the vibrational ground state of the strongly confined motion, and elastic
collisions cool the transverse motion to a temperature of $2.8 \mu $K=$0.7
\hbar\omega_{\rm osc}/k_{\rm B}$, where $\omega_{\rm osc}$ is the oscillation
frequency in the strongly confined direction. The sample then approaches the
regime of a quasi-2D cold gas. We analyze the limits of this cooling method and
propose a dynamical change of the trapping potential as a mean of cooling the
atomic sample to still lower temperatures. Measurements of the rate of
thermalization between the weakly and strongly confined degrees of freedom are
compatible with the zero energy scattering resonance observed previously in
weak 3D traps. For the explored temperature range the measurements agree with
recent calculations of quasi-2D collisions\cite{Petr01}. Transparent analytical
models reproduce the expected behavior for $k_{\rm B}T \gg \hbar \omega_{\rm
osc}$ and also for $k_{\rm B}T \ll \hbar \omega_{\rm osc}$ where the 2D
features are prominent.
","quant-ph","2001-06-06 13:42:36","quant-ph/0106032v1","10.1103/PhysRevA.65.033402"
"309","The Geometry of Single-Qubit Maps","D. K. L. Oi","  The physically allowed quantum evolutions on a single qubit can be described
in terms of their geometry. From a simple parameterisation of unital
single-qubit channels, the canonical form of all such channels can be given.
The related geometry can be used to understand how to approximate positive maps
by completely-positive maps, such as in the case of optimal eavesdropping
strategies. These quantum channels can be generated by the appropriate network
or through dynamical means. The Str{\o}mer-Woronowisc result can also be
understood in terms of this geometry.
","quant-ph","2001-06-06 14:36:28","quant-ph/0106035v1",""
"3113","Conditional Dynamics of Open Quantum Systems: Conditional Dynamics of
  Open Quantum Systems: the Case of Multiple Observers","J. Dziarmaga|D. A. R. Dalvit|W. H. Zurek","  Many observers can simultaneously measure different parts of an environment
of a quantum system in order to find out its state. To study this problem we
generalize the formalism of conditional master equations to the multiple
observer case. To settle some issues of principle which arise in this context
(as the state of the system and of the environment are ultimately correlated),
we consider an example of a system qubit interacting through controlled nots
(CNOTs) with environmental qubits. The state of the system is the easiest to
find out for observers who measure in a basis of the environment which is most
correlated with the pointer basis of the system. In this case the observers
agree the most. Furthermore, the more predictable the pointers are, the easier
it is to find the state of the system, and the better is the agreement between
different observers.
","quant-ph","2001-06-06 17:37:10","quant-ph/0106036v1",""
"3211","The Secrecy Capacity of Practical Quantum Cryptography","G. Gilbert|M. Hamrick","  Quantum cryptography has attracted much recent attention due to its potential
for providing secret communications that cannot be decrypted by any amount of
computational effort. This is the first analysis of the secrecy of a practical
implementation of the BB84 protocol that simultaneously takes into account and
presents the {\it full} set of complete analytical expressions for effects due
to the presence of pulses containing multiple photons in the attenuated output
of the laser, the finite length of individual blocks of key material, losses
due to error correction, privacy amplification, continuous authentication,
errors in polarization detection, the efficiency of the detectors, and
attenuation processes in the transmission medium. The analysis addresses
eavesdropping attacks on individual photons rather than collective attacks in
general. Of particular importance is the first derivation of the necessary and
sufficient amount of privacy amplification compression to ensure secrecy
against the loss of key material which occurs when an eavesdropper makes
optimized individual attacks on pulses containing multiple photons. It is shown
that only a fraction of the information in the multiple photon pulses is
actually lost to the eavesdropper.
","quant-ph","2001-06-06 19:46:32","quant-ph/0106033v1",""
"339","Constraints on Eavesdropping on the BB84 Protocol","G. Gilbert|M. Hamrick","  An undetected eavesdropping attack must produce count rate statistics that
are indistinguishable from those that would arise in the absence of such an
attack. In principle this constraint should force a reduction in the amount of
information available to the eavesdropper. In this paper we illustrate, by
considering a particular class of eavesdropping attacks, how the general
analysis of this problem may proceed.
","quant-ph","2001-06-06 20:11:49","quant-ph/0106034v2",""
"349","The Short-Term Dynamical Aperture via Variational-Wavelet Approach with
  Constraints","Antonina N. Fedorova|Michael G. Zeitlin","  We present the applications of wavelet analysis methods in constrained
variational framework to calculation of dynamical aperture. We construct
represention via exact nonlinear high-localized periodic eigenmodes expansions,
which allows to control contribution to motion from each scale of underlying
multiscale structure and consider qualitative approach to the problem.
","physics.acc-ph|math-ph|math.MP|nlin.CD|physics.comp-ph|quant-ph","2001-06-06 21:40:12","physics/0106022v1",""
"359","N-fold Supersymmetry in Quantum Mechanics - General Formalism -","Hideaki Aoyama|Masatoshi Sato|Toshiaki Tanaka","  We report general properties of N-fold supersymmetry in one-dimensional
quantum mechanics. N-fold supersymmetry is characterized by supercharges which
are N-th polynomials of momentum. Relations between the anti-commutator of the
supercharges and the Hamiltonian, the spectra, the Witten index, the
non-renormalization theorems and the quasi-solvability are examined. We also
present further investigation about a particular class of N-fold supersymmetric
models which we dubbed type A. Algebraic equations which determine a part of
spectra of type A models are presented, and the non-renormalization theorem are
generalized. Finally, we present a possible generalization of N-fold
supersymmetry in multi-dimensional quantum mechanics.
","quant-ph|hep-th","2001-06-07 03:42:57","quant-ph/0106037v3","10.1016/S0550-3213(01)00516-8"
"369","On twin observables in entangled mixed states","F. Herbut","  It is pointed out that every mixed state statistical operator is, up to a
normalization constant, a super state vector in the Hilbert space of linear
Hilbert-Schmidt operators acting in the state space of the quantum system.
Hence, the well understood Schmidt canonical expansion of ordinary state
vectors can be carried over to mixed states. In particular, it can be utilized
for evaluating all the twins, i. e., the opposite-subsystem observables the
measurement of one of which is, on account of entanglement, ipso facto also a
measurement of the other. This is illustrated in full detail in the case of the
Horodecki two spin-one-half-particle states with maximally disordered
subsystems.
","quant-ph","2001-06-07 08:30:07","quant-ph/0106038v1",""
"379","Regularization of a three-body problem with zero-range potentials","D. V. Fedorov|A. S. Jensen","  We propose a coordinate-space regularization of the three-body problem with
zero-range potentials. We include the effective range and the shape parameter
in the boundary condition of the zero-range potential. The proposed extended
zero-range model is tested against atomic helium trimers and is shown to
provide an adequate quantitative description of these systems.
","quant-ph","2001-06-07 10:31:50","quant-ph/0106039v1","10.1088/0305-4470/34/30/311"
"389","Remarks on Noncontextual Hidden Variables and Physical Measurements","C. F. Boyle|R. L. Schafir","  Kent [quant-ph/9906006] has constructed a hidden variable theory by taking
the finite precision of physical measurements into account. But its claim to
noncontextuality has been queried, and it shown here that there is a
particularly simple way of seeing why it cannot be noncontextual.
","quant-ph","2001-06-07 10:54:40","quant-ph/0106040v1",""
"399","The role of auxiliary states in state discrimination with linear optical
  evices","Angelo Carollo|G. Massimo Palma","  The role of auxiliary photons in the problem of identifying a state secretly
chosen from a given set of L-photon states is analyzed. It is shown that
auxiliary photons do not increase the ability to discriminate such states by
means of a global measurement using only optical linear elements, conditional
transformation and auxiliary photons.
","quant-ph","2001-06-07 17:57:33","quant-ph/0106041v2","10.1080/09500340110098370"
"409","Uniqueness of Inverse Scattering Problem in Local Quantum Physics","Bert Schroer","  It is shown that the operator algebraic setting of local quantum physics
leads to a uniqueness proof for the inverse scattering problem. The important
mathematical tool is the thermal KMS aspect of wedge-localized operator
algebras and its strengthening by the requirement of crossing symmetry for
generalized formfactors. The theorem extends properties which were previously
seen in d=1+1 factorizing models.
","hep-th|math-ph|math.MP|quant-ph","2001-06-07 19:04:47","hep-th/0106066v2","10.1016/S0003-4916(03)00114-3"
"4113","Properties of Entanglement Monotones for Three-Qubit Pure States","Robert Gingrich","  Various parameterizations for the orbits under local unitary transformations
of three-qubit pure states are analyzed. The interconvertibility, symmetry
properties, parameter ranges, calculability and behavior under measurement are
looked at. It is shown that the entanglement monotones of any multipartite pure
state uniquely determine the orbit of that state under local unitary
transformations. It follows that there must be an entanglement monotone for
three-qubit pure states which depends on the Kempe invariant defined in [Phys.
Rev. A 60, 910 (1999)]. A form for such an entanglement monotone is proposed. A
theorem is proved that significantly reduces the number of entanglement
monotones that must be looked at to find the maximal probability of
transforming one multipartite state to another.
","quant-ph","2001-06-07 20:06:12","quant-ph/0106042v2","10.1103/PhysRevA.65.052302"
"4211","Secrecy, Computational Loads and Rates in Practical Quantum Cryptography","G. Gilbert|M. Hamrick","  A number of questions associated with practical implementations of quantum
cryptography systems having to do with unconditional secrecy, computational
loads and effective secrecy rates in the presence of perfect and imperfect
sources are discussed. The different types of unconditional secrecy, and their
relationship to general communications security, are discussed in the context
of quantum cryptography. In order to actually carry out a quantum cryptography
protocol it is necessary that sufficient computational resources be available
to perform the various processing steps, such as sifting, error correction,
privacy amplification and authentication. We display the full computer machine
instruction requirements needed to support a practical quantum cryptography
implementation. We carry out a numerical comparison of system performance
characteristics for implementations that make use of either weak coherent
sources of light or perfect single photon sources, for eavesdroppers making
individual attacks on the quantum channel characterized by different levels of
technological capability. We find that, while in some circumstances it is best
to employ perfect single photon sources, in other situations it is preferable
to utilize weak coherent sources. In either case the secrecy level of the final
shared cipher is identical, with the relevant distinguishing figure-of-merit
being the effective throughput rate.
","quant-ph","2001-06-07 21:49:29","quant-ph/0106043v2",""
